GEN	CPU	P1_Generation	P1_E	P1_Mu	P1_Lambda	P1_Tau	P1_Sigma	P1_EvalCount	P1_DuplicateCount	P1_CacheCount	P1_OpUse_singleParameterAlterationMutation	P1_MAB_singleParameterAlterationMutation	P1_OpUse_onePointCrossover	P1_MAB_onePointCrossover	P1_OpUse_twoPointCrossover	P1_MAB_twoPointCrossover	P1_AvgAge	P1_AvgIndSize	P1_Avg_f0	P1_Avg_f1	P1_Avg_f2	P1_Best_f0	P1_Best_f1	P1_Best_f2	P1_Worst_f0	P1_Worst_f1	P1_Worst_f2
364	30042	364	6,06268	100	20	1	0,99	13094	76	1166	0	0,226668	5	0,7105	15	0,806354	4,34	296	0,789474	3,24628e-05	0,0175439	0,789474	3,25309e-05	0,0175439	0,789474	3,21958e-05	0,0175439
365	30120	365	6,06052	100	20	1	0,99	13128	76	1171	1	0,225247	6	0,711188	13	0,806632	4,3	296	0,789474	3,25073e-05	0,0175439	0,789474	3,27011e-05	0,0175439	0,789474	3,23625e-05	0,0175439
366	30209	366	6,05904	100	20	1	0,99	13167	76	1172	0	0,225247	3	0,711581	17	0,807063	4,06	296	0,789474	3,2536e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
367	30290	367	6,06239	100	20	1	0,99	13202	77	1175	1	0,223873	6	0,712518	13	0,807079	4,55	296	0,789474	3,2536e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
368	30377	368	6,06379	100	20	1	0,99	13240	77	1177	0	0,223873	4	0,712945	16	0,80702	4,94	296	0,789474	3,2536e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
369	30462	369	6,06511	100	20	1	0,99	13277	78	1179	0	0,223873	7	0,713743	13	0,807205	5,53	296	0,789474	3,2536e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
370	30549	370	6,07089	100	20	1	0,99	13315	79	1180	0	0,223873	3	0,713999	17	0,807283	5,92	296	0,789474	3,25377e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
371	30634	371	6,07385	100	20	1	0,99	13352	79	1183	0	0,223873	4	0,714167	16	0,806707	6,11	296	0,789474	3,25394e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
372	30719	372	6,07899	100	20	1	0,99	13389	79	1186	0	0,223873	5	0,714449	15	0,806397	6,4	296	0,789474	3,25429e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
373	30808	373	6,08697	100	20	1	0,99	13428	79	1187	0	0,223873	7	0,715043	13	0,806387	6,29	296	0,789474	3,25463e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
374	30891	374	6,09621	100	20	1	0,99	13464	79	1191	0	0,223873	6	0,71562	14	0,806242	5,68	296	0,789474	3,25514e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
375	30978	375	6,1029	100	20	1	0,99	13502	79	1193	0	0,223873	8	0,716696	12	0,805397	4,97	296	0,789474	3,25548e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
376	31067	376	6,10708	100	20	1	0,99	13541	79	1194	0	0,223873	5	0,717126	15	0,805292	4,06	296	0,789474	3,25633e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
377	31150	377	6,1101	100	20	1	0,99	13577	79	1198	0	0,223873	6	0,717206	14	0,805489	4,55	296	0,789474	3,25753e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
378	31236	378	6,11231	100	20	1	0,99	13615	79	1200	0	0,223873	5	0,717365	15	0,805605	4,94	296	0,789474	3,25872e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
379	31321	379	6,11167	100	20	1	0,99	13652	79	1203	0	0,223873	9	0,717234	11	0,805446	5,47	296	0,789474	3,25991e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
380	31408	380	6,10997	100	20	1	0,99	13690	79	1205	0	0,223873	5	0,717334	15	0,805632	5,74	296	0,789474	3,26175e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
381	31492	381	6,10371	100	20	1	0,99	13727	80	1207	0	0,223873	3	0,717235	17	0,805904	5,78	296	0,789474	3,26375e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
382	31582	382	6,09816	100	20	1	0,99	13766	80	1208	0	0,223873	3	0,71692	17	0,805497	5,95	296	0,789474	3,26498e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
383	31666	383	6,0786	100	20	1	0,99	13803	80	1211	0	0,223873	5	0,716338	15	0,805326	5,49	296	0,789474	3,26797e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
384	31751	384	6,05361	100	20	1	0,99	13840	80	1214	0	0,223873	8	0,716823	12	0,805398	4,79	296	0,789474	3,27134e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,25309e-05	0,0175439
385	31833	385	6,01307	100	20	1	0,99	13876	80	1218	0	0,223873	9	0,717656	11	0,805368	4,1	296	0,789474	3,27562e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,26584e-05	0,0175439
386	31922	386	6,01244	100	20	1	0,99	13915	80	1219	0	0,223873	4	0,717891	16	0,805551	4,5	296	0,789474	3,2763e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,27011e-05	0,0175439
387	31925	386	6,01244	100	20	1	0,99	13915	80	1219	0	0,223873	4	0,717891	16	0,805551	4,5	296	0,789474	3,2763e-05	0,0175439	0,789474	3,28731e-05	0,0175439	0,789474	3,27011e-05	0,0175439
